,POPULARITY,BUCKET,TOTAL_SELL,LIKE_,REVIEW,PRICE,FIRST_PAGE
4738,6.0,6.0,6.0,5.0,7.0,2.0,0
4739,6.0,6.0,6.0,6.0,7.0,2.0,0
4740,6.0,7.0,7.0,6.0,7.0,2.0,0
4742,6.0,7.0,7.0,7.0,7.0,2.0,0
4743,6.0,7.0,7.0,7.0,7.0,2.0,0
4745,5.0,6.0,6.0,6.0,7.0,2.0,0
4746,7.0,7.0,7.0,7.0,7.0,2.0,0
4747,7.0,7.0,7.0,7.0,7.0,2.0,0
4748,7.0,7.0,7.0,7.0,7.0,5.0,0
4751,3.0,1.0,1.0,0.0,0.0,5.0,0
4753,6.0,6.0,6.0,5.0,4.0,1.0,0
4756,4.0,3.0,5.0,3.0,5.0,1.0,0
4759,7.0,7.0,7.0,7.0,7.0,1.0,0
4760,7.0,7.0,6.0,6.0,6.0,1.0,0
4763,2.0,4.0,4.0,4.0,4.0,2.0,0
4764,4.0,1.0,3.0,0.0,0.0,2.0,0
4765,6.0,6.0,6.0,6.0,7.0,2.0,0
4767,5.0,6.0,7.0,6.0,7.0,2.0,0
4770,2.0,1.0,2.0,0.0,0.0,2.0,0
4772,3.0,4.0,6.0,5.0,5.0,2.0,0
4773,4.0,4.0,3.0,4.0,3.0,3.0,0
4774,6.0,7.0,7.0,7.0,7.0,4.0,0
4776,3.0,1.0,5.0,0.0,3.0,1.0,0
4779,5.0,7.0,7.0,7.0,7.0,1.0,0
4780,4.0,3.0,5.0,2.0,4.0,1.0,0
4781,0.0,1.0,1.0,0.0,0.0,1.0,0
4782,7.0,7.0,6.0,6.0,5.0,1.0,0
4783,4.0,4.0,6.0,3.0,5.0,2.0,0
4785,5.0,6.0,6.0,5.0,7.0,1.0,0
4786,5.0,6.0,6.0,5.0,7.0,1.0,0
4787,4.0,7.0,7.0,6.0,6.0,2.0,0
4788,4.0,2.0,5.0,0.0,0.0,1.0,0
4789,5.0,3.0,6.0,1.0,3.0,1.0,0
4797,6.0,6.0,6.0,5.0,6.0,7.0,0
4798,5.0,6.0,5.0,6.0,4.0,4.0,0
4799,3.0,6.0,6.0,7.0,6.0,5.0,0
4801,4.0,4.0,2.0,4.0,4.0,4.0,0
4803,4.0,3.0,4.0,3.0,7.0,4.0,0
4804,2.0,2.0,0.0,3.0,0.0,4.0,0
4805,4.0,1.0,0.0,0.0,0.0,7.0,0
4806,5.0,3.0,2.0,3.0,3.0,6.0,0
4807,3.0,5.0,4.0,5.0,6.0,4.0,0
4809,3.0,1.0,3.0,1.0,8.0,3.0,0
4810,4.0,1.0,1.0,0.0,0.0,6.0,0
4811,4.0,3.0,3.0,3.0,6.0,6.0,0
4812,4.0,2.0,3.0,2.0,6.0,7.0,0
4813,5.0,4.0,5.0,5.0,6.0,7.0,0
4814,5.0,6.0,6.0,6.0,5.0,6.0,0
4815,6.0,6.0,6.0,7.0,6.0,4.0,0
4816,5.0,2.0,3.0,1.0,4.0,4.0,0
4817,6.0,3.0,3.0,3.0,0.0,6.0,0
4819,5.0,5.0,3.0,5.0,7.0,7.0,0
4821,6.0,5.0,4.0,3.0,0.0,5.0,0
4823,6.0,7.0,7.0,7.0,7.0,1.0,0
4824,6.0,7.0,7.0,7.0,7.0,1.0,0
4825,6.0,7.0,7.0,7.0,7.0,1.0,0
4826,6.0,6.0,6.0,5.0,6.0,1.0,0
4831,5.0,7.0,7.0,7.0,7.0,1.0,0
4834,6.0,5.0,6.0,4.0,7.0,1.0,0
4837,5.0,5.0,5.0,5.0,3.0,1.0,0
4839,6.0,7.0,6.0,7.0,6.0,1.0,0
4841,4.0,3.0,3.0,3.0,0.0,1.0,0
4843,6.0,7.0,7.0,7.0,7.0,1.0,0
4844,5.0,4.0,4.0,4.0,5.0,1.0,0
4845,4.0,5.0,6.0,5.0,5.0,1.0,0
4848,7.0,7.0,7.0,7.0,7.0,2.0,0
4849,7.0,7.0,7.0,7.0,7.0,1.0,0
4855,2.0,1.0,1.0,1.0,4.0,3.0,0
4856,6.0,5.0,6.0,5.0,5.0,3.0,0
4859,7.0,7.0,7.0,7.0,7.0,3.0,0
4860,6.0,6.0,6.0,6.0,7.0,3.0,0
4863,3.0,2.0,6.0,1.0,5.0,1.0,0
4864,3.0,5.0,6.0,5.0,6.0,1.0,0
4867,5.0,7.0,7.0,7.0,7.0,1.0,0
4868,3.0,5.0,7.0,5.0,6.0,1.0,0
4869,0.0,2.0,5.0,2.0,4.0,1.0,0
4870,7.0,7.0,6.0,7.0,6.0,1.0,0
4876,3.0,2.0,1.0,1.0,0.0,1.0,0
4877,6.0,6.0,7.0,5.0,6.0,1.0,0
4879,3.0,3.0,5.0,3.0,5.0,1.0,0
4880,0.0,1.0,2.0,0.0,6.0,1.0,0
4881,5.0,6.0,6.0,6.0,7.0,1.0,0
4882,5.0,5.0,6.0,3.0,7.0,1.0,0
4884,5.0,6.0,6.0,5.0,7.0,1.0,0
4885,3.0,3.0,5.0,2.0,5.0,1.0,0
4886,7.0,7.0,7.0,7.0,7.0,3.0,0
4887,7.0,7.0,7.0,7.0,7.0,2.0,0
4888,7.0,7.0,7.0,7.0,7.0,2.0,0
4894,4.0,6.0,6.0,6.0,6.0,1.0,0
4895,4.0,5.0,6.0,5.0,4.0,4.0,0
4896,7.0,6.0,5.0,6.0,7.0,6.0,0
4897,5.0,3.0,5.0,1.0,6.0,1.0,0
4898,6.0,6.0,6.0,5.0,5.0,1.0,0
4899,7.0,7.0,7.0,7.0,7.0,1.0,0
4900,5.0,6.0,6.0,6.0,6.0,1.0,0
4901,3.0,3.0,6.0,1.0,5.0,1.0,0
4902,0.0,1.0,0.0,0.0,6.0,1.0,0
4904,1.0,2.0,5.0,1.0,4.0,1.0,0
4905,1.0,1.0,5.0,1.0,3.0,1.0,0
4906,6.0,1.0,1.0,0.0,0.0,4.0,0
4907,5.0,5.0,6.0,4.0,7.0,1.0,0
4909,1.0,1.0,4.0,1.0,0.0,1.0,0
4910,1.0,1.0,3.0,0.0,3.0,1.0,0
4913,3.0,1.0,5.0,0.0,6.0,1.0,0
4915,4.0,2.0,5.0,1.0,0.0,2.0,0
4916,4.0,6.0,6.0,6.0,6.0,1.0,0
4917,6.0,7.0,7.0,7.0,7.0,1.0,0
4926,6.0,6.0,6.0,6.0,6.0,1.0,0
4930,5.0,5.0,5.0,5.0,5.0,1.0,0
4932,6.0,7.0,7.0,7.0,7.0,1.0,0
4933,6.0,6.0,6.0,6.0,6.0,1.0,0
4934,4.0,3.0,3.0,3.0,5.0,1.0,0
4936,5.0,3.0,5.0,1.0,3.0,1.0,0
4939,4.0,2.0,2.0,2.0,0.0,2.0,0
4940,6.0,6.0,6.0,5.0,7.0,1.0,0
4941,5.0,2.0,4.0,1.0,3.0,1.0,0
4942,5.0,3.0,5.0,3.0,3.0,1.0,0
4944,6.0,7.0,7.0,7.0,7.0,1.0,0
4946,3.0,6.0,6.0,6.0,6.0,7.0,0
4947,5.0,5.0,6.0,5.0,6.0,7.0,0
4949,5.0,3.0,5.0,3.0,3.0,6.0,0
4950,4.0,3.0,2.0,2.0,3.0,4.0,0
4951,5.0,4.0,4.0,4.0,4.0,5.0,0
4952,5.0,5.0,5.0,5.0,3.0,7.0,0
4953,6.0,5.0,4.0,4.0,3.0,7.0,0
4954,6.0,5.0,1.0,5.0,0.0,6.0,0
4955,4.0,5.0,3.0,5.0,6.0,5.0,0
4958,6.0,5.0,3.0,5.0,4.0,5.0,0
4964,5.0,4.0,4.0,4.0,0.0,6.0,0
4966,3.0,3.0,5.0,3.0,6.0,2.0,0
4967,5.0,4.0,3.0,4.0,5.0,7.0,0
4968,5.0,6.0,6.0,6.0,6.0,6.0,0
4969,5.0,5.0,3.0,5.0,8.0,6.0,0
4970,3.0,4.0,5.0,5.0,5.0,2.0,0
4972,4.0,6.0,6.0,7.0,6.0,5.0,0
4973,5.0,5.0,5.0,5.0,5.0,4.0,0
4974,4.0,6.0,6.0,7.0,6.0,4.0,0
4975,6.0,5.0,4.0,5.0,6.0,6.0,0
4977,4.0,2.0,4.0,2.0,0.0,4.0,0
4979,6.0,6.0,7.0,6.0,6.0,1.0,0
4980,7.0,7.0,7.0,7.0,7.0,3.0,0
4981,3.0,4.0,5.0,4.0,3.0,3.0,0
4982,7.0,7.0,7.0,6.0,5.0,3.0,0
4983,7.0,7.0,6.0,7.0,5.0,3.0,0
4984,6.0,6.0,6.0,5.0,7.0,3.0,0
4986,7.0,6.0,7.0,6.0,7.0,3.0,0
4987,7.0,6.0,7.0,6.0,7.0,3.0,0
4988,1.0,1.0,0.0,0.0,0.0,3.0,0
4989,5.0,3.0,5.0,3.0,4.0,3.0,0
4990,7.0,7.0,7.0,7.0,7.0,3.0,0
4991,6.0,7.0,7.0,7.0,7.0,6.0,0
4993,7.0,4.0,5.0,4.0,5.0,3.0,0
4995,7.0,6.0,6.0,6.0,6.0,3.0,0
4998,5.0,5.0,5.0,5.0,4.0,3.0,0
4999,5.0,7.0,7.0,7.0,6.0,3.0,0
5001,6.0,7.0,7.0,7.0,6.0,3.0,0
5004,5.0,7.0,7.0,7.0,7.0,3.0,0
5005,3.0,3.0,4.0,1.0,3.0,4.0,0
5008,4.0,2.0,3.0,1.0,0.0,2.0,0
5009,5.0,4.0,6.0,3.0,3.0,2.0,0
5011,0.0,1.0,1.0,0.0,0.0,1.0,0
5013,2.0,1.0,6.0,0.0,7.0,1.0,0
5014,3.0,1.0,4.0,0.0,0.0,2.0,0
5018,1.0,0.0,1.0,0.0,0.0,1.0,0
5019,4.0,3.0,6.0,1.0,4.0,2.0,0
5020,0.0,4.0,6.0,4.0,4.0,1.0,0
5021,1.0,2.0,5.0,3.0,4.0,1.0,0
5022,7.0,6.0,6.0,6.0,3.0,4.0,0
5025,7.0,7.0,7.0,7.0,7.0,3.0,0
5027,1.0,3.0,4.0,2.0,4.0,1.0,0
5029,6.0,4.0,6.0,3.0,7.0,1.0,0
5030,4.0,2.0,6.0,1.0,0.0,1.0,0
5031,0.0,1.0,3.0,1.0,3.0,1.0,0
5032,7.0,5.0,3.0,4.0,0.0,3.0,0
5033,7.0,5.0,2.0,3.0,3.0,3.0,0
5034,5.0,6.0,7.0,6.0,6.0,1.0,0
5035,7.0,7.0,7.0,7.0,6.0,1.0,0
5036,7.0,6.0,6.0,6.0,6.0,7.0,0
5038,7.0,6.0,6.0,7.0,6.0,4.0,0
5040,5.0,6.0,6.0,6.0,6.0,1.0,0
5048,7.0,7.0,7.0,7.0,7.0,1.0,0
5049,7.0,7.0,7.0,7.0,7.0,1.0,0
5053,4.0,2.0,3.0,2.0,5.0,1.0,0
5057,3.0,7.0,7.0,7.0,7.0,1.0,0
5058,5.0,6.0,7.0,7.0,6.0,1.0,0
5059,4.0,6.0,5.0,6.0,5.0,1.0,0
5065,3.0,2.0,1.0,2.0,6.0,4.0,0
5073,4.0,3.0,4.0,3.0,0.0,4.0,0
5076,7.0,7.0,7.0,7.0,7.0,4.0,0
5079,5.0,4.0,5.0,3.0,3.0,4.0,0
5080,5.0,5.0,5.0,5.0,5.0,6.0,0
5082,7.0,7.0,7.0,7.0,7.0,4.0,0
5083,5.0,6.0,6.0,6.0,6.0,4.0,0
5084,3.0,4.0,5.0,3.0,7.0,4.0,0
5086,5.0,3.0,1.0,3.0,5.0,4.0,0
5089,6.0,5.0,5.0,5.0,4.0,5.0,0
5091,4.0,1.0,3.0,0.0,7.0,4.0,0
5093,6.0,6.0,6.0,6.0,6.0,4.0,0
5094,7.0,6.0,6.0,6.0,6.0,4.0,0
5095,6.0,4.0,5.0,4.0,6.0,4.0,0
5097,6.0,5.0,6.0,5.0,4.0,4.0,0
5098,5.0,5.0,6.0,5.0,4.0,4.0,0
5099,2.0,4.0,3.0,5.0,0.0,4.0,0
5101,4.0,7.0,6.0,7.0,6.0,4.0,0
5102,1.0,1.0,4.0,1.0,4.0,4.0,0
5105,0.0,0.0,1.0,0.0,0.0,1.0,0
5108,6.0,5.0,6.0,3.0,7.0,1.0,0
5109,5.0,4.0,6.0,2.0,7.0,1.0,0
5110,5.0,4.0,6.0,2.0,7.0,1.0,0
5111,6.0,5.0,6.0,3.0,7.0,1.0,0
5112,3.0,1.0,5.0,1.0,7.0,1.0,0
5113,0.0,1.0,2.0,1.0,4.0,2.0,0
5115,5.0,6.0,7.0,6.0,7.0,1.0,0
5116,3.0,5.0,7.0,4.0,7.0,1.0,0
5117,6.0,7.0,7.0,7.0,7.0,1.0,0
5122,7.0,7.0,7.0,7.0,7.0,3.0,0
5123,3.0,6.0,6.0,6.0,6.0,3.0,0
5124,3.0,6.0,6.0,6.0,5.0,3.0,0
5126,7.0,7.0,6.0,7.0,6.0,3.0,0
5128,4.0,4.0,5.0,4.0,4.0,3.0,0
5129,4.0,3.0,5.0,2.0,3.0,1.0,0
5130,1.0,1.0,4.0,1.0,3.0,1.0,0
5131,5.0,5.0,6.0,4.0,7.0,3.0,0
5132,4.0,3.0,6.0,2.0,7.0,3.0,0
5133,7.0,6.0,6.0,6.0,4.0,3.0,0
5134,7.0,6.0,6.0,7.0,6.0,3.0,0
5135,7.0,7.0,6.0,7.0,6.0,3.0,0
5139,7.0,4.0,3.0,2.0,0.0,4.0,0
5141,7.0,6.0,6.0,6.0,5.0,2.0,0
5144,6.0,4.0,6.0,4.0,3.0,1.0,0
5152,5.0,5.0,4.0,5.0,5.0,6.0,0
5153,6.0,6.0,5.0,6.0,5.0,6.0,0
5157,5.0,4.0,3.0,3.0,6.0,5.0,0
5158,5.0,5.0,4.0,5.0,4.0,6.0,0
5197,4.0,1.0,1.0,1.0,0.0,4.0,0
5198,5.0,3.0,5.0,2.0,0.0,4.0,0
5200,3.0,6.0,6.0,6.0,6.0,4.0,0
5201,6.0,6.0,6.0,6.0,6.0,6.0,0
5202,3.0,5.0,6.0,6.0,5.0,4.0,0
5203,4.0,3.0,2.0,3.0,0.0,4.0,0
5207,7.0,7.0,7.0,7.0,7.0,4.0,0
5208,7.0,6.0,7.0,7.0,6.0,4.0,0
5214,5.0,4.0,1.0,4.0,0.0,4.0,0
5215,6.0,7.0,6.0,7.0,5.0,4.0,0
5216,6.0,7.0,6.0,7.0,6.0,4.0,0
5217,4.0,5.0,5.0,5.0,7.0,4.0,0
5220,6.0,6.0,6.0,5.0,6.0,4.0,0
5221,6.0,7.0,7.0,7.0,6.0,4.0,0
5223,3.0,2.0,4.0,2.0,4.0,1.0,0
5227,1.0,2.0,2.0,2.0,3.0,3.0,0
5228,4.0,7.0,7.0,7.0,7.0,1.0,0
5229,3.0,6.0,7.0,5.0,7.0,1.0,0
5230,3.0,6.0,7.0,5.0,7.0,1.0,0
5231,3.0,6.0,7.0,6.0,7.0,1.0,0
5232,2.0,6.0,7.0,5.0,7.0,1.0,0
5233,3.0,6.0,7.0,6.0,7.0,1.0,0
5234,3.0,6.0,7.0,6.0,7.0,1.0,0
5235,4.0,7.0,7.0,7.0,7.0,1.0,0
5236,3.0,6.0,7.0,6.0,7.0,1.0,0
5237,3.0,6.0,7.0,6.0,7.0,1.0,0
5238,3.0,7.0,7.0,6.0,7.0,1.0,0
5239,3.0,6.0,7.0,6.0,7.0,1.0,0
5240,6.0,6.0,6.0,5.0,7.0,1.0,0
5243,3.0,5.0,6.0,5.0,6.0,3.0,0
5244,5.0,7.0,7.0,7.0,7.0,3.0,0
5245,5.0,7.0,7.0,7.0,7.0,3.0,0
5247,5.0,5.0,6.0,5.0,6.0,3.0,0
5249,3.0,1.0,5.0,1.0,4.0,3.0,0
5250,3.0,1.0,3.0,0.0,3.0,3.0,0
5251,6.0,7.0,7.0,7.0,7.0,3.0,0
5253,7.0,7.0,7.0,7.0,7.0,3.0,0
5255,7.0,6.0,5.0,5.0,3.0,6.0,0
5256,3.0,1.0,1.0,0.0,7.0,7.0,0
5257,5.0,5.0,2.0,5.0,4.0,7.0,0
5264,7.0,6.0,5.0,6.0,4.0,5.0,0
5272,6.0,4.0,4.0,4.0,0.0,6.0,0
5281,6.0,6.0,2.0,6.0,0.0,7.0,0
5318,6.0,7.0,7.0,7.0,6.0,4.0,0
5319,5.0,7.0,7.0,7.0,6.0,4.0,0
5320,2.0,1.0,1.0,2.0,6.0,4.0,0
5322,7.0,6.0,6.0,5.0,5.0,6.0,0
5324,6.0,6.0,6.0,5.0,6.0,6.0,0
5325,5.0,6.0,6.0,7.0,5.0,6.0,0
5327,4.0,3.0,1.0,3.0,0.0,4.0,0
5329,6.0,6.0,4.0,5.0,3.0,4.0,0
5330,5.0,4.0,2.0,4.0,3.0,4.0,0
5332,7.0,7.0,6.0,7.0,5.0,4.0,0
5333,6.0,7.0,7.0,7.0,6.0,4.0,0
5335,6.0,7.0,7.0,7.0,6.0,4.0,0
5340,6.0,5.0,0.0,5.0,0.0,4.0,0
5344,3.0,2.0,5.0,1.0,3.0,4.0,0
5345,6.0,6.0,6.0,6.0,6.0,6.0,0
5346,5.0,7.0,7.0,7.0,7.0,3.0,0
5347,4.0,1.0,2.0,1.0,0.0,4.0,0
5349,4.0,3.0,5.0,3.0,5.0,2.0,0
5351,2.0,0.0,2.0,0.0,0.0,1.0,0
5354,3.0,3.0,4.0,3.0,6.0,1.0,0
5355,6.0,7.0,7.0,7.0,7.0,1.0,0
5356,4.0,4.0,6.0,2.0,6.0,1.0,0
5359,6.0,7.0,7.0,7.0,7.0,1.0,0
5360,4.0,6.0,6.0,5.0,7.0,1.0,0
5361,5.0,7.0,7.0,7.0,7.0,1.0,0
5362,4.0,4.0,6.0,3.0,7.0,1.0,0
5363,5.0,7.0,7.0,7.0,7.0,1.0,0
5364,4.0,7.0,7.0,7.0,7.0,1.0,0
5365,3.0,6.0,7.0,6.0,7.0,1.0,0
5366,4.0,7.0,7.0,7.0,7.0,1.0,0
5367,4.0,7.0,7.0,7.0,7.0,1.0,0
5368,3.0,6.0,7.0,6.0,7.0,1.0,0
5369,3.0,6.0,7.0,6.0,7.0,1.0,0
5370,3.0,6.0,7.0,6.0,7.0,1.0,0
5372,4.0,7.0,7.0,7.0,7.0,1.0,0
5373,5.0,7.0,7.0,7.0,7.0,1.0,0
5374,4.0,7.0,7.0,7.0,6.0,1.0,0
5375,3.0,6.0,7.0,6.0,7.0,1.0,0
5387,7.0,6.0,6.0,5.0,6.0,4.0,0
5388,6.0,5.0,4.0,4.0,3.0,7.0,0
5390,6.0,6.0,1.0,5.0,0.0,7.0,0
5393,6.0,6.0,3.0,6.0,0.0,6.0,0
5403,6.0,6.0,5.0,6.0,8.0,6.0,0
5405,4.0,2.0,0.0,2.0,0.0,7.0,0
5437,5.0,2.0,1.0,1.0,6.0,7.0,0
5438,5.0,6.0,6.0,6.0,6.0,4.0,0
5439,5.0,5.0,6.0,5.0,5.0,6.0,0
5440,6.0,4.0,5.0,4.0,3.0,4.0,0
5442,5.0,4.0,2.0,4.0,0.0,4.0,0
5443,5.0,4.0,3.0,4.0,0.0,4.0,0
5444,5.0,6.0,5.0,6.0,4.0,4.0,0
5445,4.0,6.0,5.0,6.0,4.0,4.0,0
5446,7.0,5.0,5.0,4.0,6.0,4.0,0
5451,4.0,7.0,6.0,7.0,6.0,4.0,0
5452,5.0,4.0,6.0,4.0,6.0,4.0,0
5453,4.0,5.0,6.0,5.0,5.0,4.0,0
5454,3.0,3.0,5.0,3.0,3.0,4.0,0
5456,5.0,4.0,1.0,4.0,0.0,4.0,0
5459,5.0,5.0,3.0,5.0,0.0,4.0,0
5460,3.0,2.0,0.0,1.0,0.0,4.0,0
5462,3.0,5.0,5.0,5.0,8.0,4.0,0
5463,3.0,1.0,3.0,1.0,3.0,4.0,0
5465,5.0,7.0,7.0,7.0,6.0,4.0,0
6605,6.0,6.0,4.0,5.0,3.0,5.0,0
6610,7.0,5.0,4.0,3.0,6.0,5.0,0
6611,7.0,6.0,6.0,6.0,5.0,7.0,0
6612,7.0,6.0,6.0,6.0,5.0,5.0,0
6620,5.0,4.0,1.0,5.0,7.0,5.0,0
6621,6.0,4.0,4.0,4.0,6.0,7.0,0
6622,7.0,6.0,5.0,6.0,4.0,6.0,0
6623,6.0,6.0,5.0,6.0,5.0,6.0,0
6792,5.0,3.0,5.0,2.0,3.0,5.0,0
6795,5.0,4.0,1.0,4.0,0.0,7.0,0
6800,6.0,4.0,1.0,3.0,0.0,7.0,0
6803,7.0,6.0,6.0,6.0,6.0,7.0,0
6804,6.0,6.0,7.0,6.0,5.0,5.0,0
6806,7.0,7.0,7.0,7.0,6.0,5.0,0
6808,4.0,1.0,2.0,2.0,0.0,4.0,0
6814,5.0,2.0,3.0,0.0,5.0,6.0,0
6815,6.0,5.0,4.0,5.0,4.0,7.0,0
6816,6.0,5.0,3.0,4.0,3.0,7.0,0
6819,5.0,4.0,2.0,4.0,3.0,5.0,0
6820,7.0,6.0,6.0,6.0,5.0,7.0,0
6998,6.0,5.0,5.0,5.0,3.0,6.0,0
7000,5.0,5.0,1.0,5.0,0.0,6.0,0
7002,6.0,6.0,6.0,6.0,4.0,6.0,0
7007,6.0,6.0,5.0,5.0,3.0,7.0,0
7013,5.0,6.0,3.0,6.0,0.0,6.0,0
7016,5.0,3.0,3.0,3.0,0.0,6.0,0
7019,7.0,3.0,4.0,2.0,4.0,5.0,0
7024,6.0,5.0,4.0,4.0,6.0,7.0,0
7628,4.0,6.0,5.0,6.0,4.0,4.0,0
7630,3.0,1.0,2.0,1.0,0.0,7.0,0
7631,4.0,5.0,5.0,5.0,7.0,4.0,0
7632,3.0,3.0,3.0,4.0,4.0,6.0,0
7633,6.0,5.0,5.0,5.0,4.0,7.0,0
7635,3.0,6.0,5.0,6.0,4.0,4.0,0
7638,5.0,4.0,4.0,4.0,0.0,3.0,0
7639,3.0,0.0,2.0,0.0,3.0,2.0,0
7640,7.0,6.0,6.0,5.0,3.0,7.0,0
7641,3.0,4.0,5.0,4.0,5.0,2.0,0
7667,4.0,4.0,4.0,5.0,3.0,6.0,0
7668,6.0,6.0,5.0,6.0,3.0,6.0,0
7669,4.0,2.0,2.0,2.0,0.0,6.0,0
7671,4.0,5.0,5.0,5.0,4.0,5.0,0
7672,5.0,6.0,6.0,6.0,6.0,5.0,0
7673,4.0,4.0,5.0,4.0,5.0,5.0,0
7674,6.0,5.0,5.0,5.0,4.0,3.0,0
7675,5.0,2.0,1.0,1.0,0.0,4.0,0
7676,7.0,5.0,5.0,4.0,0.0,7.0,0
7678,2.0,2.0,5.0,2.0,4.0,1.0,0
7679,4.0,6.0,6.0,5.0,7.0,6.0,0
7681,6.0,3.0,2.0,3.0,4.0,6.0,0
7683,3.0,3.0,4.0,3.0,3.0,4.0,0
7686,3.0,4.0,3.0,5.0,5.0,2.0,0
7689,7.0,6.0,5.0,6.0,5.0,6.0,0
7692,3.0,1.0,3.0,1.0,3.0,2.0,0
7696,4.0,3.0,5.0,3.0,3.0,7.0,0
7697,5.0,2.0,0.0,2.0,0.0,4.0,0
7698,4.0,6.0,5.0,6.0,3.0,4.0,0
7699,5.0,5.0,6.0,5.0,4.0,5.0,0
7700,4.0,1.0,2.0,1.0,3.0,1.0,0
7701,4.0,1.0,4.0,1.0,4.0,2.0,0
7703,2.0,1.0,1.0,2.0,7.0,5.0,0
7705,3.0,5.0,5.0,5.0,5.0,4.0,0
7706,6.0,4.0,2.0,3.0,5.0,7.0,0
7707,3.0,5.0,5.0,5.0,5.0,3.0,0
7709,5.0,5.0,5.0,5.0,6.0,6.0,0
7710,2.0,2.0,4.0,3.0,3.0,6.0,0
7711,3.0,1.0,1.0,0.0,3.0,2.0,0
7712,6.0,6.0,5.0,6.0,6.0,7.0,0
7713,4.0,5.0,2.0,5.0,4.0,7.0,0
7715,4.0,1.0,1.0,1.0,0.0,5.0,0
7717,1.0,1.0,1.0,1.0,7.0,3.0,0
7719,5.0,1.0,1.0,1.0,0.0,7.0,0
7720,5.0,6.0,5.0,6.0,5.0,6.0,0
7721,6.0,3.0,3.0,3.0,7.0,5.0,0
7724,3.0,2.0,2.0,2.0,3.0,6.0,0
7725,2.0,3.0,5.0,4.0,6.0,4.0,0
7726,5.0,6.0,6.0,6.0,6.0,7.0,0
7728,3.0,5.0,6.0,5.0,5.0,2.0,0
7730,3.0,5.0,5.0,5.0,4.0,7.0,0
7731,3.0,1.0,1.0,0.0,0.0,4.0,0
7734,4.0,4.0,3.0,4.0,3.0,5.0,0
7735,2.0,4.0,4.0,5.0,5.0,2.0,0
7736,3.0,4.0,5.0,4.0,5.0,7.0,0
7737,5.0,3.0,2.0,3.0,0.0,7.0,0
7738,4.0,2.0,2.0,2.0,5.0,5.0,0
7739,5.0,2.0,1.0,2.0,0.0,6.0,0
7740,4.0,5.0,5.0,5.0,5.0,4.0,0
7743,6.0,4.0,1.0,4.0,0.0,6.0,0
7748,3.0,1.0,1.0,1.0,4.0,6.0,0
7749,2.0,1.0,2.0,1.0,7.0,4.0,0
7750,6.0,3.0,2.0,3.0,0.0,7.0,0
7751,4.0,4.0,2.0,5.0,3.0,7.0,0
7752,5.0,5.0,3.0,5.0,4.0,6.0,0
7766,5.0,2.0,1.0,2.0,0.0,6.0,0
7768,6.0,4.0,5.0,4.0,3.0,5.0,0
7780,6.0,5.0,5.0,5.0,3.0,4.0,0
7782,4.0,1.0,1.0,1.0,0.0,6.0,0
7783,3.0,1.0,1.0,0.0,0.0,4.0,0
7784,3.0,6.0,4.0,6.0,5.0,4.0,0
7794,6.0,5.0,4.0,5.0,5.0,7.0,0
7796,3.0,3.0,2.0,3.0,3.0,5.0,0
7797,5.0,3.0,1.0,2.0,0.0,5.0,0
7798,3.0,5.0,5.0,5.0,5.0,4.0,0
7799,6.0,4.0,4.0,4.0,3.0,6.0,0
7800,4.0,3.0,4.0,3.0,6.0,4.0,0
7802,3.0,4.0,5.0,4.0,5.0,3.0,0
7803,5.0,6.0,6.0,6.0,6.0,5.0,0
7805,3.0,1.0,1.0,0.0,0.0,2.0,0
7806,3.0,4.0,5.0,5.0,5.0,3.0,0
7807,5.0,6.0,5.0,6.0,5.0,6.0,0
7808,4.0,5.0,6.0,5.0,5.0,7.0,0
7810,4.0,5.0,6.0,6.0,5.0,5.0,0
7811,2.0,1.0,1.0,0.0,0.0,3.0,0
7812,3.0,3.0,5.0,3.0,3.0,6.0,0
7813,3.0,1.0,1.0,1.0,0.0,4.0,0
7814,3.0,1.0,0.0,1.0,0.0,7.0,0
7816,3.0,5.0,5.0,5.0,4.0,4.0,0
7817,3.0,0.0,0.0,0.0,3.0,2.0,0
7819,2.0,4.0,3.0,4.0,4.0,4.0,0
7830,5.0,3.0,1.0,3.0,7.0,7.0,0
7831,2.0,1.0,0.0,0.0,0.0,5.0,0
7832,1.0,1.0,3.0,0.0,5.0,2.0,0
7833,2.0,4.0,4.0,5.0,4.0,4.0,0
7834,2.0,3.0,3.0,3.0,4.0,3.0,0
7835,2.0,2.0,5.0,3.0,6.0,5.0,0
7836,2.0,2.0,1.0,2.0,3.0,7.0,0
7837,3.0,4.0,5.0,4.0,4.0,6.0,0
7838,3.0,3.0,3.0,3.0,3.0,6.0,0
7839,6.0,6.0,6.0,6.0,6.0,7.0,0
7840,2.0,4.0,5.0,5.0,4.0,5.0,0
7841,4.0,5.0,6.0,5.0,5.0,6.0,0
7842,3.0,5.0,5.0,5.0,5.0,7.0,0
7846,2.0,2.0,3.0,2.0,6.0,3.0,0
7847,5.0,3.0,2.0,3.0,0.0,4.0,0
7848,2.0,1.0,1.0,1.0,4.0,5.0,0
7849,1.0,3.0,3.0,4.0,4.0,6.0,0
7850,2.0,4.0,5.0,4.0,6.0,7.0,0
7851,4.0,4.0,2.0,5.0,6.0,7.0,0
7852,1.0,2.0,5.0,2.0,4.0,3.0,0
7853,1.0,1.0,3.0,2.0,6.0,6.0,0
7855,3.0,3.0,3.0,2.0,6.0,6.0,0
